level,word,sentence
3,brevity,He achieved _____ through careful editing in the practice session.
3,brevity,The _____ was intentional on the trip in class.
3,brevity,She preferred _____ to long explanations during the lesson.
3,cacophony,The _____ of car horns filled the busy street.
3,cacophony,The _____ was deafening that morning at school.
3,cacophony,She couldn't stand the _____ during the lesson during the activity.
3,cacophony,The _____ made concentration impossible in class in the library.
3,cacophony,He was disturbed by the _____ during the discussion.
3,cacophony,The _____ was overwhelming at school in the exercise.
3,cacophony,She tried to escape the _____ in the story.
3,cacophony,The _____ was unpleasant during the match during the task.
3,cacophony,He found the _____ irritating on the trip in the practice session.
3,cacophony,The _____ disrupted the peace that morning in class.
3,camaraderie,There was great _____ among the team members during the lesson.
3,camaraderie,The _____ between them was strong at school.
3,camaraderie,She valued the _____ they shared during the activity.
3,camaraderie,The _____ made the work enjoyable in the library.
3,camaraderie,He appreciated the _____ in the group during the discussion.
3,camaraderie,The _____ was evident in their cooperation in the exercise.
3,camaraderie,She felt the _____ immediately during the lesson in the story.
3,camaraderie,The _____ created a positive atmosphere during the task.
3,camaraderie,He contributed to the _____ in class in the practice session.
3,camaraderie,The _____ was genuine and warm in class.
3,capacious,Her _____ bag held all her books and lunch.
3,capacious,The _____ room could fit many people during the lesson.
3,capacious,She appreciated the _____ storage area at school.
3,capacious,The _____ container held everything needed during the activity.
3,capacious,His _____ suitcase had room for extra items in the library.
3,capacious,The _____ design allowed for easy movement during the discussion.
3,capacious,She loved the _____ feel of the large hall.
3,capacious,The _____ interior was impressive at school in the exercise.
3,capacious,His _____ backpack was perfect for hiking in the story.
3,capacious,The _____ accommodation was very comfortable during the task.
3,captivating,The _____ story kept everyone reading until midnight in the practice session.
3,captivating,Her _____ personality drew people to her in class.
3,captivating,The _____ performance held the audience spellbound during the lesson.
3,captivating,He found the _____ tale impossible to put down.
3,captivating,The _____ nature of the mystery intrigued them at school.
3,captivating,She was completely _____ by the beautiful display during the activity.
3,captivating,The _____ presentation captured everyone's imagination in the library.
3,captivating,His _____ style made the subject interesting during the discussion.
3,captivating,The _____ quality of the artwork was evident in the exercise.
3,captivating,She found the _____ story absolutely enthralling in the story.
3,catastrophe,The earthquake was a _____ for the small village.
3,catastrophe,Her mistake led to a complete _____ during the task.
3,catastrophe,The _____ destroyed everything in its path in the practice session.
3,catastrophe,He tried to prevent the _____ from happening in class.
3,catastrophe,The _____ affected thousands of people during the lesson.
3,catastrophe,She couldn't believe the scale of the _____ at school.
3,catastrophe,The _____ required immediate action during the match during the activity.
3,catastrophe,His actions caused a major _____ in the library.
3,catastrophe,The _____ was worse than anyone expected during the discussion.
3,catastrophe,She worked to recover from the _____ in the exercise.
3,category,The books were sorted into different _____ in the story.
3,category,She organised the items by _____ during the task.
3,category,The _____ system made finding things easier in the practice session.
3,category,He placed it in the correct _____ in class.
3,category,The _____ included many similar items during the lesson.
3,category,She created a new _____ for the collection at school.
3,category,The _____ helped organise the information during the activity.
3,category,His filing system used clear _____ in the library.
3,category,The _____ made the library easy to navigate during the discussion.
3,category,She assigned each item to a specific _____ in the exercise.
3,cathartic,Crying can be _____ when you are very upset.
3,cathartic,The _____ experience helped her process her feelings in the story.
3,cathartic,He found the _____ moment very helpful during the task.
3,cathartic,The _____ effect was immediate and noticeable in the practice session.
3,cathartic,She described the feeling as _____ and freeing in class.
3,cathartic,The _____ process allowed her to move forward during the lesson.
3,cathartic,He experienced a _____ release of tension at school.
