level,word,quiz_sentence
3,catastrophe,The <blank> was averted at the last moment.
3,catastrophe,His mistake had led to <blank>.
3,catastrophe,The <blank> of the flood was still being assessed.
3,catastrophe,She had survived the <blank> with minor injuries.
3,catastrophe,The <blank> had been predicted but not prevented.
3,catastrophe,His <blank> theory had been ridiculed at first.
3,catastrophe,The <blank> had changed the political landscape.
3,catastrophe,She had written a novel about the <blank>.
3,category,The book did not fit into any <blank>.
3,category,She had won in the under-sixteen <blank>.
3,category,The <blank> of the award was best newcomer.
3,category,He had been placed in the wrong <blank>.
3,category,The <blank> included both fiction and non-fiction.
3,category,She had created a new <blank> for the competition.
3,category,The <blank> was so broad it was meaningless.
3,category,His work defied <blank>.
3,category,The <blank> had been merged with another.
3,category,She had topped her <blank> in the exam.
3,cathartic,She found the experience <blank> and slept well for the first time in months.
3,cathartic,The <blank> effect of writing the letter surprised her.
3,cathartic,His tears had been <blank> and he felt lighter.
3,cathartic,The <blank> release of emotion had helped the group.
3,cathartic,She had needed that <blank> outburst.
3,cathartic,The <blank> quality of the play had moved the audience.
3,cathartic,His confession had been <blank> for them both.
3,cathartic,The <blank> ritual had been performed for generations.
3,cathartic,She found running <blank> after a difficult day.
3,cathartic,The <blank> moment had come when she forgave him.
3,celestial,The <blank> bodies had been mapped by the ancients.
3,celestial,She had a <blank> voice that seemed to come from heaven.
3,celestial,The <blank> navigation had guided the sailors.
3,celestial,His <blank> smile had lit up the room.
3,celestial,The <blank> sphere was the subject of his research.
3,celestial,She had painted the <blank> scene with gold leaf.
3,celestial,The <blank> music had filled the cathedral.
3,celestial,His <blank> ambitions had never been realised.
3,celestial,The <blank> phenomenon had been observed for centuries.
3,celestial,She had a <blank> quality that set her apart.
3,cemetery,The <blank> was full of ancient graves.
3,cemetery,She had visited the <blank> to tend her mother's plot.
3,cemetery,The <blank> gates were locked at sunset.
3,cemetery,His family had a plot in the local <blank>.
3,cemetery,The <blank> had been extended twice.
3,cemetery,She had walked through the <blank> in the rain.
3,cemetery,The <blank> was peaceful and well kept.
3,cemetery,His name was carved on the <blank> wall.
3,cemetery,The <blank> path was lined with yew trees.
3,cemetery,She had left flowers at the <blank>.
3,certitude,She spoke with <blank> about the outcome.
3,certitude,His <blank> had been shaken by the news.
3,certitude,The <blank> of his belief was absolute.
3,certitude,She had no <blank> that he would come.
3,certitude,The <blank> of the evidence was disputed.
3,certitude,His <blank> had made him inflexible.
3,certitude,The <blank> of the prediction was questionable.
3,certitude,She had reached a point of <blank>.
3,certitude,His <blank> had been misplaced.
3,certitude,The <blank> of the diagnosis gave them hope.
3,challenging,She had set herself a <blank> target.
3,challenging,The <blank> conditions had tested them all.
3,challenging,His <blank> behaviour had been noted by the teacher.
3,challenging,The <blank> climb had taken six hours.
3,challenging,She had a <blank> attitude that sometimes offended.
3,challenging,The <blank> course had a high dropout rate.
3,challenging,His <blank> stare had made her look away.
3,challenging,The <blank> puzzle had defeated everyone.
3,challenging,She had taken on the most <blank> cases.
3,challenging,The <blank> terrain had slowed their progress.
3,chauvinist,He was a <blank> who had no time for women's opinions.
3,chauvinist,Her <blank> uncle had made the dinner awkward.
3,chauvinist,The <blank> remarks had been struck from the record.
3,chauvinist,His <blank> views had cost him the promotion.
3,chauvinist,She had left the <blank> behind in the last century.
3,chauvinist,The <blank> culture of the firm was changing.
3,chauvinist,His <blank> attitude had offended half the team.
3,chauvinist,She had no patience with <blank> nonsense.
3,chauvinist,The <blank> in the club had been expelled.
3,chauvinist,His <blank> pride in his country was harmless enough.
3,chicanery,The <blank> of the deal was later exposed.
3,chicanery,She had seen through his <blank> at once.
3,chicanery,The <blank> had been designed to confuse the voters.
3,chicanery,His <blank> had landed him in court.
3,chicanery,The contract was full of <blank>.
3,chicanery,She had no time for legal <blank>.
3,chicanery,The <blank> had been uncovered by the press.
3,chicanery,His <blank> had fooled no one in the end.
3,chicanery,The <blank> of the opposition was transparent.
3,chicanery,She had been a victim of his <blank>.
3,choreographer,The <blank> had created a stunning new work.
3,choreographer,She had trained as a <blank> before turning to teaching.
3,choreographer,The <blank> had worked with the company for years.
3,choreographer,His reputation as a <blank> was international.
3,choreographer,The <blank> had revised the final scene.
3,choreographer,She had been appointed <blank> for the season.
3,choreographer,The <blank> had a unique vision.
3,choreographer,His <blank> had won several awards.
3,choreographer,The <blank> had collaborated with the composer.
3,choreographer,She had studied under a famous <blank>.
3,clemency,She had appealed for <blank> on behalf of the prisoner.
3,clemency,The <blank> of the judge had surprised everyone.
3,clemency,He had shown <blank> to the first-time offender.
3,clemency,The <blank> of the sentence was widely welcomed.
3,clemency,She had begged for <blank> but none was granted.
3,clemency,His <blank> had been criticised as weakness.
3,clemency,The <blank> of the weather had allowed them to finish.
3,clemency,She had received <blank> from the queen.
3,clemency,His <blank> towards his enemies was legendary.
3,clemency,The <blank> plea had been rejected.
3,coercion,She had signed under <blank> and the contract was void.
3,coercion,The <blank> of the regime had kept people silent.
3,coercion,He had used <blank> to get what he wanted.
3,coercion,The <blank> had been subtle but effective.
3,coercion,She had resisted all <blank> to change her story.
3,coercion,The <blank> of the union had been alleged.
3,coercion,His <blank> had crossed the line into threats.
3,coercion,The <blank> had left her with no choice.
3,coercion,She had been a victim of <blank>.
3,coercion,The <blank> had been documented in the report.
3,coherent,She had given a <blank> account of the incident.
3,coherent,His argument was not <blank> and he lost the debate.
3,coherent,The <blank> policy had been lacking for years.
3,coherent,She had struggled to form a <blank> sentence.
3,coherent,The <blank> strategy had been agreed at last.
3,coherent,His <blank> narrative had held the jury.
3,coherent,The <blank> whole was greater than the parts.
3,coherent,She had written a <blank> essay on the topic.
3,coherent,His <blank> vision had inspired the team.
3,coherent,The <blank> light had been focused by the lens.
3,collaborate,She had agreed to <blank> with the rival team.
3,collaborate,They had <blank> on the project for two years.
3,collaborate,He had refused to <blank> with the investigation.
3,collaborate,The <blank> effort had produced excellent results.
3,collaborate,She had been accused of <blank> with the enemy.
3,collaborate,The two departments had <blank> on the report.
3,collaborate,He had <blank> with the author on the screenplay.
3,collaborate,The <blank> spirit had been missing before.
3,collaborate,She had learned to <blank> with people she disliked.
3,collaborate,The <blank> project had won a prize.
3,comforting,She had offered <blank> words to the bereaved family.
3,comforting,The <blank> presence of her friend had helped.
3,comforting,His <blank> tone had reassured the child.
3,comforting,The <blank> thought had kept her going.
3,comforting,She had found the ritual <blank>.
3,comforting,The <blank> warmth of the fire had been welcome.
3,comforting,His <blank> embrace had said more than words.
3,comforting,The <blank> silence had been what she needed.
