level,word,sentence
4,conscientious,The _____ quality was evident immediately during the lesson.
4,conscientious,She showed a _____ nature that everyone admired at school.
4,conscientious,The _____ characteristic made him stand out during the activity.
4,conscientious,His _____ response surprised everyone on the trip in the library.
4,conscientious,The _____ way she acted was remarkable during the discussion.
4,conscientious,She demonstrated a truly _____ character in the exercise.
4,conscientious,The _____ trait was her greatest strength in the story.
4,conscientious,His _____ attitude impressed the teachers during the task.
4,consideration,After much _____ she decided to accept the offer.
4,consideration,His _____ for others was evident in the practice session.
4,consideration,The _____ was appreciated by everyone in class.
4,consideration,Showing _____ was important to her during the lesson.
4,consideration,His _____ made him popular that morning at school.
4,consideration,The _____ was thoughtful during the lesson during the activity.
4,consideration,Her _____ showed maturity in class in the library.
4,consideration,The _____ was genuine at school during the discussion.
4,consideration,Such _____ was rare during the match in the exercise.
4,consideration,Her _____ was noticed by all in the story.
4,conspicuous,Her bright red hat made her _____ in the crowd.
4,conspicuous,The reporter offered a _____ explanation after lunch during the task.
4,conspicuous,His _____ absence was commented on by many in the practice session.
4,conspicuous,The _____ sign was impossible to miss in class.
4,conspicuous,Her _____ talent was recognised immediately during the lesson.
4,conspicuous,The _____ difference between the two was clear at school.
4,conspicuous,His _____ success was celebrated by all during the activity.
4,conspicuous,The _____ problem needed immediate attention in the library.
4,conspicuous,Her _____ presence at the event was noted during the discussion.
4,conspicuous,The _____ improvement was visible to everyone in the exercise.
4,contagious,Laughter can be _____ in a group of friends.
4,contagious,The _____ disease spread quickly through the school in the story.
4,contagious,Her enthusiasm was _____ and soon everyone was excited.
4,contagious,The _____ nature of the illness worried doctors during the task.
4,contagious,His positive attitude was _____ and lifted everyone's spirits.
4,contagious,The _____ virus affected many people in the practice session.
4,contagious,Her smile was _____ and made others smile too.
4,contagious,The _____ quality of happiness was wonderful in class.
4,contagious,His energy was _____ and motivated the whole team.
4,contagious,The _____ spread of the news happened quickly during the lesson.
4,contemporary,The gallery displayed _____ art from living artists at school.
4,contemporary,His sister made a _____ choice at home during the activity.
4,contemporary,The _____ quality was evident immediately in the library.
4,contemporary,She showed a _____ nature that everyone admired during the discussion.
4,contemporary,The _____ characteristic made him stand out in the exercise.
4,contemporary,His _____ response surprised everyone on the trip in the story.
4,contemporary,The _____ way she acted was remarkable during the task.
4,contemporary,She demonstrated a truly _____ character in the practice session.
4,contemporary,The _____ trait was her greatest strength in class.
4,contemporary,His _____ attitude impressed the teachers during the lesson.
4,contemptible,His _____ behaviour upset everyone that morning at school.
4,contemptible,The _____ had existed for many years during the activity.
4,contemptible,Her _____ was evident in her words in the library.
4,contemptible,The _____ made cooperation impossible during the lesson during the discussion.
4,contemptible,Such _____ was unnecessary and harmful in the exercise.
4,contemptible,The _____ affected everyone involved in class in the story.
4,contemptible,Her _____ prevented any reconciliation at school during the task.
4,contemptible,The _____ was deep-rooted and lasting in the practice session.
4,contemptible,Such _____ was difficult to overcome in class.
4,contemptible,The _____ poisoned their relationship during the match during the lesson.
4,contemptuous,She gave a _____ look at the poor quality work.
4,contemptuous,The team used a _____ approach before the exam.
4,contemptuous,The _____ quality was evident immediately at school.
4,contemptuous,She showed a _____ nature that everyone admired during the activity.
4,contemptuous,The _____ characteristic made him stand out in the library.
4,contemptuous,His _____ response surprised everyone on the trip during the discussion.
4,contemptuous,The _____ way she acted was remarkable in the exercise.
4,contemptuous,She demonstrated a truly _____ character in the story.
4,contemptuous,The _____ trait was her greatest strength during the task.
4,contemptuous,His _____ attitude impressed the teachers in the practice session.
4,contentious,The _____ issue divided the community in class.
4,contentious,The _____ could be heard from down the street.
